id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclcn,url
8956352,Rollo on the Atlantic,,,,"Abbott, Jacob, 1803-1879 (author)|||DeWolfe, Fiske & Co. (Boston, Mass.) (publisher)",Boston :,"DeWolfe, Fiske, & Co., Publishers, 365 Washington Street,|||DeWolfe, Fiske & Co. (Boston, Mass.)",[1858]|||©1858,,,,monographic,,English,text,print|||unmediated|||volume,220 pages : illustrations ; 18 cm,Fiction|||Juvenile fiction|||Juvenile works|||text,,Ocean travel|||Voyages and travels,,,juvenile,,,,,,
9001645,Rollo on the Rhine,,,,"Andrew, John, 1815-1870 (egr)|||Sheldon & Company (New York, N.Y.) (pbl)|||Baker, Smith & Andrew (egr)",New York,"Sheldon & Co., 498 & 500 Broadway|||Sheldon & Company (New York, N.Y.)","1868, ©1858",,,,monographic,,English,text,print|||unmediated|||volume,218 pages : illustrations ; 18 cm,Fiction|||Juvenile fiction|||Juvenile literature|||Juvenile works|||text,,Responsibility|||Children|||Conduct of life|||Uncles|||Early works to 1900|||Travel|||Description and travel,,"Germany|||Rhineland|||United States, New York, New York|||Rhineland (Germany)",juvenile,,,,,,http://www.archive.org/details/rolloonrhineabbott
8956353,Rollo on the Rhine,,,,"Andrew, John, 1815-1870 (engraver)|||Baker, Smith & Andrew (engraver)",New York,"Sheldon & Company, 335 Broadway","1864, ©1855",,,,monographic,,English,text,print|||unmediated|||volume,"218, [6] pages : illustrations ; 18 cm.",Early works to 1800|||Fiction|||Juvenile fiction|||Juvenile literature|||Juvenile works|||novel|||text,,Responsibility|||Children|||Conduct of life|||Uncles|||Travel|||Description and travel,,Rhine River|||Rhine River Valley,juvenile,,,,,,
9001653,Rollo on the Rhine,,,,"Andrew, John, 1815-1870 (egr)|||DeWolfe, Fiske & Co. (Boston, Mass.) (publisher)|||Baker, Smith & Andrew (egr)",Boston,"DeWolfe, Fiske & Co., Publishers, 365 Washington Street|||DeWolfe, Fiske & Co. (Boston, Mass.)",©1858,,,,monographic,,English,text,print|||unmediated|||volume,218 pages : illustrations ; 19 cm,Fiction|||Juvenile fiction|||Juvenile literature|||Juvenile works|||novel|||text,,Responsibility|||Children|||Conduct of life|||Uncles|||Early works to 1900|||Travel|||Description and travel,,Germany|||Rhineland|||Rhineland (Germany),juvenile,,,,,,
1498434,Rollo on the Rhine,,,,,New York,Mershon Co.,c1858,,,,monographic,,English,text,print,218 p. : ill. ; 16 cm.,,,,,,juvenile,,,,,,
9001657,Rollo's experiments,,Experiments,,"Sheldon & Company (New York, N.Y.) (pbl)",New York,"Sheldon & Company, Publishers|||Sheldon & Company (New York, N.Y.)","1868, ©1867",,,New ed. /,monographic,,English,text,print|||unmediated|||volume,"180, [2] pages, [4] leaves of plates : illustrations ; 18 cm.",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Science|||Experiments|||Natural history|||Thought and thinking,,"United States, New York, New York",juvenile,,,,,,
1498536,Rollo's experiments,,,,,New York,Sheldon,"1866, c1855",1866,1855,New ed. /,monographic,,English,text,print,180 p. ; 16 cm.,,,,,,juvenile,,,,,,
1498576,Rollo's museum,,,,,New York,Sheldon & Co.,c1855,1866,1855,New ed. /,monographic,,English,text,print,"187 p., [2] leaves of plates : ill. ; 16 cm.",,,,,,juvenile,,,,,,
1090909,Rollo's museum,,,,,Boston,"Phillips, Sampson and company","186-?, c1855",1860,1855,"A new ed.,",monographic,,English,text,print,"187 p. : ill., front. ; 16 cm.",,,,,,juvenile,,,,41026169,,
9001707,Rollo's museum,,Museum,,"Minton, John (engraver)|||Thomas Y. Crowell Company (publisher)",New York :,"Thomas Y. Crowell & Co., no. 13 Astor Place,|||Thomas Y. Crowell Company",[between 1880 and 1889?],,,New edition /,monographic,,English,text,print|||unmediated|||volume,"187 pages, 1 unnumbered leaf : illustrations ; 18 cm.",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Museums|||Nature stories,,,juvenile,,,,,,
1498426,Rollo's museum,,,,,New York,T. Crowell,1855,,,New ed. /,monographic,,English,text,print,187 p. : ill. ; 18 cm.,,,Natural history|||Juvenile literature,,,juvenile,,,,,,
1498545,Rollo's philosophy,,,,,New York,Sheldon & Co.,1866,,,"A new ed., rev. by the author.",monographic,,English,text,print,4 v. : ill. ; 16 cm.,,,Science|||Juvenile literature,,,,,,,,,
1023808,"Rollo's philosophy, sky",,,,,New York,T. Crowell,1855,,,New ed. /,monographic,,English,text,print,192 p. : ill. ; 18 cm.,,,Astronomy|||Juvenile literature,,,juvenile,,,,,,
1498554,Rollo's travels,,Rollo books,,,New York,Sheldon,1865,1866,1865,New ed. /,monographic,,English,text,print,"189 p., [4] leaves of plates : ill. ; 16 cm.",,,Ethics|||Juvenile fiction,,,juvenile,,,,,,
1090912,Rollo's travels,,,,,New York,Sheldon,"1862, c1855",1862,1855,New ed. /,monographic,,English,text,print,"189 p., 4⁾ leaves of plates : ill. ; 16 cm.",,,,,,juvenile,,,,,,
1498440,Rollo's vacation,,,,,New York,Sheldon & Co.,1866,,,"New ed., rev. /",monographic,,English,text,print,191 p. : ill. ; 16 cm.,,,,,,,,,,,,
7888184,"Rosa Lane, or, Short stories in short words",,Rosa Lane|||Short stories in short words,,American Sunday-School Union (publisher),Philadelphia,American Sunday-School Union|||American Sunday-School Union,c1861,,,,monographic,,English,text,print,"128 p., [1] leaf of plates : ill. ; 16 cm",,,"Children's stories, American",,Pennsylvania,juvenile,,,,2005577169,,
7095912,Rosamond: a sequel to Rosamond in early lessons,,Edgeworth's Rosamond|||Rosamond in early lessons,,"Hunter, Rowland. (pbl)|||Baldwin & Cradock (pbl)|||C. Wood and Son (prt)",London,"R. Hunter|||Baldwin and Cradock|||Hunter, Rowland.|||Baldwin & Cradock",1830,,,3rd ed.,monographic,,English,text,print,"2 v. (vii, 252 p., 272 p.) ; 15 cm.",Juvenile fiction|||novel,,Conduct of life|||Children|||Adventure stories|||Storytelling|||Wit and humor|||Brothers and sisters|||Fathers and daughters|||Voyages and travels,,,juvenile,,,,,,
7699715,"rose and the ring, or, The history of Prince Giglio and Prince Bulbo: a fire-side pantomime for great and small children, The",,History of Prince Giglio and Prince Bulbo,,"Thackeray, William Makepeace, 1811-1863 (author)|||Smith, Elder, and Co (pbl)",London :,"Smith, Elder, and Co.,|||Smith, Elder, and Co",1855.,,,,monographic,,English,text,print|||unmediated|||volume,"iv, 128 pages, 8 unnumbered leaves of plates : illustrations ; 18 cm",Fiction|||Juvenile fiction|||Juvenile literature|||Juvenile works|||Printed boards (Binding)-1855|||Publishers' catalogues-1855|||text,Relates the misadventures that befell the court of Paflagonia when the Fairy Blackstick cast her magic spells.,"Pantomimes|||English wit and humor|||Kings and rulers|||Courts and courtiers|||Imaginary places|||Wit and humor, Juvenile",,,juvenile,,,,08017688,,
7106741,"rose and the ring: or, The history of Prince Giglio and Prince Bulbo, The",,History of Prince Giglio and Prince Bulbo,,,New York,G.P. Putnam's Sons,[1854?],,,,monographic,,English,text,print,"xii, 209 p. illus. 15 cm.",,,,,,,,,,,,
4415855,"rose-bushes, The",,,,,Boston,Mass. Sabbath School Society,1839,,,,monographic,,English,text,print,8 p. : ill. ; 10 cm.,Juvenile fiction,,Christian life,,,juvenile,,,,,,
8993555,"Rose in bloom: a sequel to ""Eight cousins""",,Eight cousins,,,Boston,Roberts Brothers,"1891, ©1876",,,,monographic,,English,text,print|||unmediated|||volume,"viii, 375 pages, [4] leaf of plates : illustrations ; 18 cm",Fiction|||Juvenile fiction|||Juvenile works|||text,"Rose Campbell's adventures with her cousins continue in this sequel to ""Eight Cousins.""",Cousins|||Families,,,juvenile,,,,,,
6093517,"Rose in bloom: a sequel to ""Eight cousins.""",,,,,Boston,Roberts brothers,1876,,,,monographic,,English,text,print,375 p. : ill. ; 18 cm.,Family stories-1876,,Children|||Juvenile fiction,,,,,,,,,
7885027,"Rose: or, Affection's gift, for 1848, The",,Rose|||Affection's gift for 1848,,,New York|||Philadelphia,D. Appleton|||George S. Appleton,1848,,,,monographic,,English,text,print,"312 p., [10] leaves of plates : ill. ; 18 cm.",Specimens,,Gift books,,"United States, New York, New York",,,,,,,
6310541,Rose Raymond's wards,,,,"Karst, John, 1836-1922 (ill)|||Porter & Coates (pbl)",Philadelphia,Porter & Coates|||Porter & Coates,c1885,,,,monographic,,English,text,print,"395, [4] p., [4] leaves of plates : ill. ; 20 cm.",Family stories-1885|||Juvenile fiction|||Publishers' catalogues-1885|||novel,,Children|||Conduct of life|||Physicians|||Death|||Aunts|||Sisters|||Cousins|||Families|||Weddings,,"United States, Pennsylvania, Philadelphia",juvenile,,,,07010330,,
7111582,Roses with and without thorns,,Roses with & without thorns,,"Marcus Ward & Co (pbl, prt)|||Royal Ulster Works (pbl, prt)",London|||Belfast,Marcus Ward & Co.|||Royal Ulster Works|||Marcus Ward & Co|||Royal Ulster Works,[1878?],,,,monographic,,English,text,print,154 p. : ill. ; 14 cm.,Juvenile fiction|||novel,,Children|||Conduct of life|||Brothers and sisters|||Nannies|||Seashore,,,juvenile,,,,,,
5796260,"Rosin the beau: a sequel to ""Melody"" and ""Marie""",,,,,Boston,Estes and Lauriat,1898,,,,monographic,,English,text,print,[1]-120 p. : ill. ; 19 cm.,,,,,,,,,,,,
6872579,Rossetta's birth-day: written for the entertainment and instruction of little girls,Rosetta's birth-day,,,,London,"William Darton and Son, Holborn Hill",[between 1830 and 1837],1830,1837,,monographic,,English,text,print,"36 p., [3] leaves of plates : ill. ; 14 cm.",Juvenile fiction,,Conduct of life|||Children's stories|||Birthdays,,,juvenile,,,,,,
7799237,Rosy,,,,"Swain, Joseph, 1820-1909 (egr)|||Crane, Walter, 1845-1915 (ill)|||Macmillan & Co (pbl)|||R. & R. Clark (Firm) (prt)",London,MacMillan and Co.|||Macmillan & Co,1886,,,,monographic,,English,text,print,"vi, 204 p., [7] leaves of plates : ill. ; 18 cm.",Juvenile fiction|||novel,,Children|||Conduct of life|||Theft|||Aunts|||Cats|||Teachers|||Holidays|||Students|||Christian life,,"Scotland, Edinburgh|||England, London",juvenile,,,,,,
7185330,Round the red lamp: being facts and fancies of medical life,,,,,New York,D. Appleton and Co.,1894,,,,monographic,,English,text,print,"iv p., 1 l., 307 p. ; 19 cm.",Fiction|||Mystery and detective fiction-Great Britain,,Medical fiction|||Physicians,,,,,,,06034236,,
8956917,Round the world: a tale,,,,"Kingston, William Henry Giles, 1814-1880 (author)|||Andrew, John, 1815-1870 (illustrator)",Philadelphia :,"J.B. Lippincott & Co.,",1883.,,,,monographic,,English,text,print|||unmediated|||volume,"444 pages, 3 unnumbered leaves of plates : illustrations ; 19 cm",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Seafaring life|||Voyages around the world|||Sailors|||Children|||Conduct of life|||Shipwrecks,,Hawaii,juvenile,,,,49004118,,
8958082,Round the world: a tale for boys,,,,"Kingston, William Henry Giles, 1814-1880 (author)|||Andrew, John, 1815-1870 (illustrator)",Boston :,Crosby and Nichols ;,1864.,,,,monographic,,English,text,print|||unmediated|||volume,"444 pages, 3 unnumbered leaves of plates : illustrations ; 17 cm",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Seafaring life|||Voyages around the world|||Sailors|||Children|||Conduct of life|||Shipwrecks,,Oceania,juvenile,,,,,,
1324254,Routledge's every boy's annual,,Every boy's annual,,,London|||New York,"Routledge, Warne & Routledge",1863-,1863,187u,,serial,Annual,English,text,print,v. : ill. ; 20-25 cm.,Periodicals,,"Children's literature|||Children's periodicals, English",,,,,Every boy's annual (OCoLC)7602534,,,,
4069250,Routledge's Every girl's annual,,Every girl's annual,,,London],George Routledge & Sons,[1878]-,1878,1888,,serial,Annual,English,text,print,11 v. : ill. ; 20-25 cm.,Periodicals|||periodical,,"Children's literature, English",,,,,,,sn 87022292,,
7724115,"royal progress of King Pepito, The",,,,,London|||New York,Society for Promoting Christian Knowledge|||E. & J.B. Young & Co.,[1889],,,,monographic,,English,text,print|||unmediated|||volume,"48 pages : frontispiece (color), color illustrations ; 22 cm",Juvenile literature|||Juvenile works|||Publishers' advertisements-1890|||text,,Infants,,,juvenile,,,,45032788,,
6783490,"royal star readers, The",,,Fourth book,,London|||Edinburgh|||New York,T. Nelson and Sons,1894,,,,monographic,,English,text,print,"viii, 232 p. : ill. ; 17 cm.",,,Readers (Elementary),,,juvenile,,,,,,
4648719,"Roy's wife of Aldivalloch. To which is added, the highland plaid. Neil Gow's fareweel, John Anderson, my jo, Maria",,"Highland plaid|||Neil Gow's fareweel|||John Anderson, my jo|||Maria",,,Glasgow,"Published and sold, wholesale and retail, by R. Hutchison, Bookseller ...",1823,,,,monographic,,English,text,print,8 p. ; 16 cm. (12mo),Texts,,"Chapbooks, English|||Folk songs, Scots",,Scotland,,,,,,,
8859636,"Rub-a-dub dub, three men in a tub",,,,"Burnside, Helen Marion (author)",London|||Paris|||New York,Raphael Tuck & Sons,[1895],,,,monographic,,English,text,print|||unmediated|||volume,14 unnumbered pages : illustrations (some color) ; 37 cm.,Juvenile poetry|||Juvenile works|||Poetry|||text,,Animals|||Nursery rhymes,,,juvenile,,,,,,
7703470,Rudder Grange,,,,"Frost, A. B. (Arthur Burdett), 1851-1928 (ill)|||Charles Scribner's Sons (pbl)|||J.J. Little & Co (prt)",New York],Charles Scribner's Sons|||Charles Scribner's Sons,"1885, c1879",,,,monographic,,English,text,print,"xi, 322 p., [1] leaf of plates : ill. ; 19 cm.",Fiction|||novel,,Wit and humor|||Husband and wife|||Canal-boats|||Housekeeping|||Household employees,,,juvenile,,,,04015161,,
8207795,"runaway brig, or, An accidental cruise, A",,Accidental cruise,,A.L. Burt Company (pbl),New York,A.L. Burt|||A.L. Burt Company,©1888,,,,monographic,,English,text,print|||unmediated|||volume,"288 pages, [1] leaf of plates : frontispiece, illustrations ; 19 cm",Fiction|||Juvenile fiction|||Juvenile works|||Publishers' advertisements-1888|||Sea stories-1888|||novel|||text,,Children|||Conduct of life|||Voyages and travels|||Adventure stories|||Treasure troves|||Islands|||Sailing|||Shipwrecks,,"United States, New York, New York",juvenile,,,,40037552,,
3985629,"Rural scenes, or, a peep into the country: for children",,"Rural scenes|||Peep into the country, for children",,"Taylor, Jane, 1783-1824 (joint author)|||Taylor, Isaac, 1787-1865 (joint author)|||Hall, John H., -approximately 1849 (ill)|||H. & E. Phinney (Firm) (prt)|||H. & E. Phinney (Firm) (bsl)",Cooperstown,"Stereotyped, printed and sold by H. & E. Phinney",1828,,,,monographic,,English,text,print,"31, [1] p. : ill. ; 14 cm.",Juvenile literature|||Juvenile literature-1829,,Country life|||Children's stories|||Chapbooks,,"United States, New York, Cooperstown",juvenile,,,,,,
8863333,Ruth Derwent: story of duty and love,,,,C. J. G. (author),Boston :,"American Tract Society,",[1867],,,,monographic,,English,text,print|||unmediated|||volume,"320 pages, 3 unnumbered leaves of plates : illustrations ; 17 cm",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Christian life,,,juvenile,,,,,,
8869461,Ruth Erskine's crosses,,,,"Pansy, 1841-1930 (author)|||Lothrop Publishing Company (publisher)",Boston :,"Lothrop Publishing Company,|||Lothrop Publishing Company",[between 1895 and 1900],1895,1900,,monographic,,English,text,print|||unmediated|||volume,"434 pages, 2 unnumbered pages, 2 unnumbered leaves of plates : illustrations ; 20 cm.",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Christian life|||Stepmothers|||Stepsisters|||Marriage|||Social classes|||Snobs and snobbishness,,,juvenile,,,,,,
7884228,"Sabbath school [bells]: no. 2 : a superior collection of choice tunes, newly arranged and composed, and a large number of excellent hymns : written expressly for this work, which are well adapted for Sunday schools, revival meetings, anniversaries, Christmas festivals, concerts, pic-nics, temperance meetings, boys' and girls' meetings, excursions, etc., etc. : carefully and simply arranged as solos, duets, quartetts, semi-chorusses, and chorusses, and for piano or melodeon",,Sabbath school,,"Waters, Horace, 1812-1893 (editor)",New York :,"Published by E. Goodenough, 112 Nassau Street,",1860.|||©1860,,,,monographic,,English,notated music,print|||unmediated|||volume,1 close score (185 pages) ; 12 x 16 cm,Juvenile|||Juvenile works|||notated music,,"Sunday school music|||Hymns, English",,,,,,,,,
8594509,"Sabbath school harp, The",,,,,Philadelphia :,"American Baptist Publication Society, 530 Arch Street,",1854.,,,Improved edition,monographic,,English,text,print|||unmediated|||volume,256 pages ; 12 cm,Hymns|||Juvenile|||text,,"Baptists|||Hymns, English|||Sunday school music|||Hymns",,,,,,,,,
7654460,"Sacred dramas, chiefly intended for young persons: the subjects taken from the Bible : to which is added ""Sensibility"", an epistle",,,,"Creery, J. M. (prt)|||Bird, E. (ill)|||Fry, W. J. (egr)|||Cadell & Davies (pbl)",London,T. Cadell & W. Davies|||Cadell & Davies,1820,,,22nd ed.,monographic,,English,text,print|||unmediated|||volume,"200 pages, [1] leaf of plates : illustrations, portrait ; 13 cm",Juvenile literature|||text,,Children|||Conduct of life|||Christian life|||Children's plays|||Children's poetry|||Bible,,"England, London",juvenile,,,,,,
9046982,"sailor boy, or, Jack Somers in the Navy: a story of the Great Rebellion, The",,Sailor boy|||Jack Somers in the Navy,,"Optic, Oliver, 1822-1897 (author)|||Brown, Nathan (engraver)|||Champney, W. L. (illustrator)",Boston :,"Lee and Shepard, publishers, 10 Milk Street next The Old South Meeting House,",1892.,,,,monographic,,English,text,print|||unmediated|||volume,"336 pages, 3 unnumbered leaves of plates : illustrations ; 18 cm",Fiction|||History|||Juvenile fiction|||Juvenile works|||novel|||text,,Sailors|||Conduct of life|||Naval battles|||History|||American Civil War (1861-1865),"Civil War, 1861-1865",United States,juvenile,,,,,,
1041136,"sailor boy, or, The first and last voyage of Little Andrew, The",,Sailor boy|||First and last voyage of Little Andrew|||Andrew the sailor boy,,Rufus Merrill and Co (publisher),"Concord, N.H",Rufus Merrill and Co.|||Rufus Merrill and Co,1843,,,,monographic,,English,text,print,16 p. : ill. ; 11 cm.,Juvenile fiction|||Juvenile literature-1843,,Sailors,,,juvenile,,,,2012656504,,
