id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
998754753406236,"British broadside ballad and its music, The",,,,,"New Brunswick, N.J",Rutgers University Press,[1966],,,,monographic,,English,text,print,"xxxiii, 922 p. 26 cm.",bibliography,,"Ballads, English|||History and criticism|||Folk songs, English",,,,,,,63016308 /MN,,
998913183406236,Decorative theatre lighting: a pictorial survey,,,,,United States],Theatre Historical Society,1988,,,,monographic,,English,text,print,40 p. : ill. ; 22 x 28 cm.,,,"Theaters|||Lighting|||Electric lighting|||Lighting, Architectural and decorative",,United States,,,,,,,
998997813406236,"world of Hirschfeld, The",,,,,New York,H. N. Abrams,[1970?],,,,monographic,,English,text,print,233 p. illus. (part col.) 28 x 30 cm.,,,,,,,,,,70082875 //r84,,
999005973406236,"American theatre as seen by Hirschfeld, The",,,,,New York,G. Braziller,1961,,,,monographic,,English,text,print,1 v. (unpaged) (chiefly illus.) 25 x 30 cm.,,,Theater|||Caricatures and cartoons,,United States,,,,,61015495 /L,,
999065073406236,Gilbert & Sullivan opera: a new assessment,,,,,New York,Macmillan,1953,,,,monographic,,English,text,print,292 p. illus. 23 cm.,"Stories, plots, etc",,"Operas|||Gilbert, W. S. (William Schwenck) 1836-1911|||Sullivan, Arthur 1842-1900",,,,,,,53003502 /L,,
999648213406236,"Season in, season out, 1965-1966",,,,,"New York, N.Y",Hawthorn,1966,,,1st ed.,monographic,,English,text,print,"xiii, 221 p. ; 24 cm.",,,Theater,,New York (State)|||New York,,,,,66015351,,
999648273406236,Mister Abbott,,,,,New York,Random House,[1963],,,,monographic,,English,text,print,279 p. 22 cm.,biography,,Actors|||Biography,,,,,,,63016153,,
999648513406236,Bright particular star: the life & times of Charlotte Cushman,,,,,New Haven,Yale University Press,1970,,,,monographic,,English,text,print,"xvi, 453 p. illus., facsim., ports. 24 cm.",bibliography|||biography,,"Cushman, Charlotte 1816-1876",,,,,,,76099829,,
999653363406236,"Groucho letters: letters from and to Groucho Marx, The",,,,,New York],Signet Books,"[1968, c1967]",1968,1967,,monographic,,English,text,print,238 p. 18 cm.,biography,,,,,,,,,67012921,,
999664933406236,Chips off the old Benchley,,,,"Williams, Gluyas, 1888- (illus)","New York, N.Y",Harper,1949,,,,monographic,,English,text,print,"xii, 273 p. : ill. ; 21 cm.",,,,,,,,,,49010872 //r83,,
999677853406236,"worlds of Robert E. Sherwood: mirror to his times, 1896- 1939, The",,,,,"New York, N.Y",Harper & Row,1965,,,[1st ed.],monographic,,English,text,print,"xviii, 409 p. : ill., ports. ; 22 cm.",bibliography|||biography,,"Biography|||Dramatists, American|||Sherwood, Robert E. (Robert Emmet) 1896-1955",20th century,,,,,,65020424 //r852,,
999691763406236,Private Shaw and public Shaw: a dual portrait of Lawrence of Arabia and G. B. S,,,,,New York,Braziller,1963,,,,monographic,,English,text,print,302 p. : ill. ; 22 cm.,bibliography|||biography,,"Lawrence, T. E. (Thomas Edward) 1888-1935|||Shaw, Bernard 1856-1950",,,,,,,62019925 /L,,
999768133406236,Famous American plays of the 1930s,,,,"Clurman, Harold, 1901-1980 (ed)",New York,Dell Pub. Co.,1959,,,,monographic,,English,text,print,480 p. ; 17 cm.,,,American drama,20th century,,,,,,60000412,,
999775483406236,Memo from David O. Selznick,,,,,New York,Viking Press,[c1972],,,,monographic,,English,text,print,"xxiv, 549 p. illus. 22 cm.",biography,,,,,,,,,72196904,,
999912163406236,"world of musical comedy: the story of the American musical stage as told through the careers of its foremost composers and lyricists, The",,,,,New York,Ziff-Davis Pub. Co.,c1960,,,,monographic,,English,text,print,"xvi, 391 p. : ill. ; 26 cm.",biography,,Musicals|||History and criticism|||Composers,,United States,,,,,60010522 //r83,,
999919563406236,If memory serves: memoirs of Sacha Guitry,Si jái bonne mémoire. English. 1935,,,,"Garden City, N.Y","Doubleday, Doran & Co.",1935,,,,monographic,,English|||French,text,print,"viii p., 2 l., 312 p. : ill., ports. ; 24 cm.",Correspondence|||biography,,Actors,,,,,,,35024923,,
999944433406236,"modern theatre: five plays, The",,,,"Bentley, Eric, 1916-2020 (ed)","Garden City, NY",Doubleday,1955-,1955,9999,,monographic,,English|||Undetermined,text,print,v. ; 18 cm.,Collections,,Drama|||English drama,,,,,,,55007979 //r61,,
9910537223406236,After the fall: a play,,,,,New York,Viking Press,1964⁾,,,Rev. final stage version⁾,monographic,,English,text,print,114 p. ports. 22 cm.,,,,,,,,,,66001903,,
9910703833406236,"MGM years, The",,,,,New York,Columbia House; distributed by Arlington House,[1972],,,,monographic,,English,text,print,138 p. illus. 31 cm.,bibliography,,Musical films|||History and criticism,,California|||Los Angeles,,,,,72195889 //r882,,
9910989273406236,Occupation: angel,,,,,New York,Norton,1963,,,[1st ed.],monographic,,English,text,print,256 p. ; 22 cm.,,,Theater|||Production and direction,,New York (State)|||New York,,,,,62010096,,
9911040913406236,... Plays,,,,,New York,Hill and Wang,[1958-67],1958,1967,,monographic,,English,text,print,3 v. 19 cm.,,,,,,,,,,58006064 //r68,,
9911094623406236,"Famous plays of crime and detection, from Sherlock Holmes to Angel Street",,,,"Cartmell, Van H. (Van Henry), 1896-1966 (comp)|||Cerf, Bennett, 1898-1971 (joint comp)",Philadelphia,The Blakiston company,1946,,,,monographic,,English,text,print,"xv, 910 p. 22 cm.",,,Detective and mystery plays,,,,,,,46006655 //r,,
9911101393406236,"One-act plays for stage and study, fourth series: twenty two contemporary plays, never before published in book form",,,,,New York City|||London,"S. French|||S. French, Ltd.",1928,,,,monographic,,English,text,print,"xii, 370 p. 21 cm.",,,American drama|||English drama,,,,,,,28027611,,
9911149103406236,"king's henchman: a play in three acts, The",,,,,New York|||London,Harper & Brothers,1927,,,,monographic,,English,text,print,"4 p. ., 3-131, [1] p. front. 26 cm.",,,Aethelwold d. 962,,,,,,,27005029,,
9911262233406236,"Good night, sweet prince",,Life and times of John Barrymore,,,New York,The Viking press,1944,,,,monographic,,English,text,print,"xvi, 477 p. : ill. ; 22 cm.",biography,,"Actors|||Biography|||Barrymore, John 1882-1942",,United States,,,,,44004430 //r892,,
9911268043406236,Covent Garden,,,,,London|||New York,M. Parrish|||Chanticleer Press,[1948],,,,monographic,,English,text,print,70 p. : ill. (some col.) ; 23 cm.,,,"Royal Opera House (London, England)",,Great Britain,,,,,49007280,,
9911412243406236,Portrait of G.B.S,,,,,New York,Oxford University Press,1947,,,,monographic,,English,text,print,12 p. : 33 ports. (1 col.) ; 25 cm.,,,"Portraits|||Shaw, Bernard 1856-1950",,,,,,,a 50009024,,
9911412293406236,Three English comedies,,,,,Boston,Allyn and Bacon,c1924,,,,monographic,,English,text,print,"vii, 479 p., [18] leaves of plates : ill. ; 17 cm.",,,English drama,18th century,,,,,,24029876,,
9911414803406236,Mud show: a circus season,,,,,New York,Harcourt Brace Jovanovich,c1975,,,1st ed.,monographic,,English,text,print,374 p. : ill. ; 24 cm.,,,Circus|||Hoxie Brothers Circus.,,United States,,,,,75012691,,
9911419633406236,Portrait of Barrie,,,,,New York,Dutton,1955,,,1st ed.,monographic,,English,text,print,"230 p., [7] †. of plates : ill. ; 22 cm.",biography,,"Barrie, J. M. (James Matthew) 1860-1937",,,,,,,55009648 /L,,
9911427703406236,"art of rehearsal, The",,,,,New York,S. French,1928,,,,monographic,,English,text,print,14 p. ; 16 cm.,,,Theater|||Production and direction,,,,,,,28016931,,
9911431863406236,"New theatre, The",,,,,"Glen Gardner, N.J",Libertarian Press,[1950?],,,,monographic,,English,text,print,[11] p. : col. ill. ; 29 cm.,,,"Theater architecture|||Architecture|||History|||Wright, Frank Lloyd 1867-1959",20th century,Hartford|||Connecticut,,,,,,,
9911602083406236,Long Wharf Theatre cooks,,,,,"New Haven, Conn",Long Wharf Theatre Associates,c1976,,,,monographic,,English,text,print,219 p. : ill. ; 28 cm.,,,"Cooking|||Cooking, American|||Long Wharf Theatre (New Haven, Conn.)",,Connecticut,,,,,,,
9911664323406236,"persecution and assassination of Jean-Paul Marat, The",Verfolgung und Ermordung Jean Paul Marats. English,A play by Peter Weiss,,,New York,Atheneum,"1981, c1965",1981,1965,College ed.,monographic,,English|||German,text,print,"x, 117 p. : music ; 21 cm.",,,"Drama|||Marat, Jean Paul 1743-1793",,,,,,,65015915,,
9911712463406236,Membership directory,Membership directory (1956)|||Puppetry journal,,,,"Ashville, Ohio",Puppeteers of America,,19uu,19uu,,serial,Annual,English,text,print,v. ; 23 cm.,directory,,Directories|||Puppeteers|||Puppeteers of America,,United States,,,International membership directory Puppeteers of America. (OCoLC)4296974 (DLC)sc 82007046,,sn 94042088,,
9911763613406236,"theatre: three thousand years of drama, acting and stagecraft, The",,,,,New York,Tudor Pub. Co.,1935,,,,monographic,,English,text,print,"ix, 558 p. : ill., ports. ; 24 cm.",bibliography,,Theater|||History|||Drama|||History and criticism,,,,,,,a 36000282,,
9911798933406236,Bring on the empty horses,,,,,New York],Dell,1976 [c1975],,,,monographic,,English,text,print,"352 p. : ill., ports. ; 18 cm.",biography,,"Motion picture actors and actresses|||Biography|||Motion picture industry|||Niven, David 1910-1983",,California|||United States|||Los Angeles,,,,,,,
9911912713406236,Sinatra: twentieth-century romantic,,,,,New York,Pocket Books,"1969, c1968",1969,1968,Pocket book ed.,monographic,,English,text,print,370 p. : ill. ; 18 cm.,biography,,"Sinatra, Frank 1915-1998",,,,,,,69010234,,
9911993553406236,Complete catalogue of plays,,,,,New York,,,1957,9999,,serial,Annual,English,text,print,v. 23 cm.,bibliography,,Drama|||Bibliography|||Catalogs|||Theater,,,,,,0419-7178,63000289,,
9912015013406236,Baker's plays,,,,,Boston,Walter H. Baker,,19uu,19uu,,serial,Annual,English,text,print,v. ; 19-27 cm.,series,,Drama|||Bibliography|||Catalogs,,,,,Baker's plays and theatre bookstore (DLC)sn 84010425 (OCoLC)8852899,,sn 88012703,,
9912258233406236,Report,,,,,London,Arts Council of Great Britain.,,1946,1966,,serial,Annual,English,text,print,"21 v. ill., ports. 22 cm.",Periodicals,,"Art|||World War, 1939-1945|||Music and the war|||Theater and the war|||Art and the war",,Great Britain,,Report of the work Council for the Encouragement of Music and the Arts.,Annual reports and accounts Arts Council of Great Britain. (OCoLC)23237820,,66004699,,
9912787713406236,"art of acting in antiquity: iconographical studies in Classical, Hellenistic and Byzantine theatre, The",,,,,Copenhagen,Museum Tusculanum,1992,,,,monographic,,English,text,print,150 p. : ill. ; 23 cm.,bibliography,,Theater|||History|||Theater in art,,"Europe|||Rome|||Byzantine Empire|||Greece|||Middle East|||Africa, North",,,,,,,
9912904053406236,"James Dean, photographs","James Dean, Photographien. English",,,,New York,W.W. Norton,c1992,,,,monographic,,English|||German,text,print,135 p. : chiefly ports. ; 19 cm.,bibliography,,"Portraits|||Motion picture actors and actresses|||Dean, James 1931-1955",,United States,,,,,,,
9913176143406236,Theatre,"Theatre (New York, N.Y. : 1953)",,,,New York,Random House,1953-[1956],1953,1956,,serial,Annual,English,text,print,4 v. : ill. ; 22 cm.,Periodicals,,"Theater|||Drama|||Plots (Drama, novel, etc.)|||Bibliography",20th century,United States,,,,,53006917 //r,,
9913258073406236,"Yesterday's tomorrows: the golden age of the science fiction movie poster, 1950-1964",,,,,"Dallas, Tex",Taylor Pub. Co.,c1993,,,,monographic,,English,text,print,"viii, 184 p. : ill. (some col.) ; 28 cm.",,,Film posters|||Science fiction films|||History and criticism,,,,,,,92034613,,
9913265383406236,"Straw hat: guide to summer theatres, musical tents, Shakespeare festivals",,,,"Dachs, David, 1922- (ed)",New York,"Frank Productions, Inc.",1957-,1957,9999,,serial,Completely irregular,English,text,print,"v. : ill., maps ; 21 cm.",directory,,Summer theater|||Directories,,,,,,,,,
9913398853406236,Broadway theatre posters,,,,,"New York, N.Y",Smithmark,c1993,,,,monographic,,English,text,print,112 p. : ill. (chiefly col.) ; 37 cm.,,,"Theatrical posters, American|||Theater|||History|||Pictorial works",,New York (State)|||New York,,,,,,,
9913445623406236,"Who's Tommy: the musical, The",,,,,New York,Pantheon Books,c1993,,,1st ed.,monographic,,English,text,print,173 p. : ill. (some col.) ; 31 cm.,Librettos,,"Musicals|||Production and direction|||Townshend, Pete|||Who's Tommy",,,,,,,93021923 /MN,,
9913765693406236,Baroque and romantic stage design,,,,,New York,Dutton,1962,,,,monographic,,English,text,print,1 v. (chiefly ill.),bibliography,,Scene painting,,,,,,,,,
9913964943406236,Tecnica delle costruzioni di cinema e teatri: progetti e costruzioni dellʹautore coi particolari delle strutture in cemento armato e gli schemi degli impainti principali,,Cinema e teatri,,,Milano,Görlich Editore,1954-1958,1954,1958,,monographic,,Italian,text,print,"3 v. : ill., plans ; 25 cm.",,,Theater architecture|||Motion picture theaters|||Theaters,,Italy,,,,,,,
